sigma,transmittance
925.0,0.87
926.0,0.8682
927.0,0.8664
928.0,0.8645
929.0,0.8626
930.0,0.8608
931.0,0.8589
932.0,0.8562
933.0,0.8533
934.0,0.8504
935.0,0.8475
936.0,0.8446
937.0,0.8417
938.0,0.8388
939.0,0.834
940.0,0.8286
941.0,0.8232
942.0,0.8178
943.0,0.8129
944.0,0.8079
945.0,0.803
946.0,0.798
947.0,0.7912
948.0,0.7844
949.0,0.7777
950.0,0.7713
951.0,0.7649
952.0,0.7568
953.0,0.7456
954.0,0.735
955.0,0.7108
956.0,0.678
957.0,0.668
958.0,0.6807
959.0,0.6988
960.0,0.7105
961.0,0.7102
962.0,0.7032
963.0,0.6959
964.0,0.6885
965.0,0.6812
966.0,0.6738
967.0,0.6704
968.0,0.6677
969.0,0.6706
970.0,0.6717
971.0,0.6727
972.0,0.6741
973.0,0.6771
974.0,0.6797
975.0,0.6821
976.0,0.6852
977.0,0.6902
978.0,0.6952
979.0,0.7018
980.0,0.7106
981.0,0.7215
982.0,0.7307
983.0,0.7389
984.0,0.747
985.0,0.7534
986.0,0.7598
987.0,0.7662
988.0,0.7726
989.0,0.779
990.0,0.7847
991.0,0.7893
992.0,0.794
993.0,0.7986
994.0,0.8032
995.0,0.8077
996.0,0.8122
997.0,0.8166
998.0,0.821
999.0,0.8254
1000.0,0.8303
1001.0,0.8351
1002.0,0.8399
1003.0,0.8441
1004.0,0.8471
1005.0,0.8501
1006.0,0.8531
1007.0,0.8561
1008.0,0.8584
1009.0,0.8601
1010.0,0.8618
1011.0,0.8636
1012.0,0.8653
1013.0,0.867
1014.0,0.8683
1015.0,0.8696
1016.0,0.8709
1017.0,0.8722
1018.0,0.8735
1019.0,0.8748
1020.0,0.8762
1021.0,0.8775
1022.0,0.8788
1023.0,0.8801
1024.0,0.8806
1025.0,0.8812
1026.0,0.8817
1027.0,0.8822
1028.0,0.8827
1029.0,0.8831
1030.0,0.8834
1031.0,0.8837
1032.0,0.884
1033.0,0.8842
1034.0,0.8844
1035.0,0.8846
1036.0,0.8849
1037.0,0.8849
1038.0,0.8849
1039.0,0.8849
1040.0,0.8849
1041.0,0.8849
1042.0,0.8849
1043.0,0.8849
1044.0,0.8849
1045.0,0.885
1046.0,0.8849
1047.0,0.8849
1048.0,0.8869
1049.0,0.8848
1050.0,0.8847
1051.0,0.8846
1052.0,0.8846
1053.0,0.8845
1054.0,0.8845
1055.0,0.8844
1056.0,0.8843
1057.0,0.8843
1058.0,0.8842
1059.0,0.8841
1060.0,0.8839
1061.0,0.8838
1062.0,0.8837
1063.0,0.8835
1064.0,0.8834
1065.0,0.8832
1066.0,0.8831
1067.0,0.883
1068.0,0.8828
1069.0,0.8827
1070.0,0.8826
1071.0,0.8825
1072.0,0.8824
1073.0,0.8822
1074.0,0.8821
1075.0,0.882
1076.0,0.8823
1077.0,0.8826
1078.0,0.8829
1079.0,0.8833
1080.0,0.8837
1081.0,0.8841
1082.0,0.8845
1083.0,0.8849
1084.0,0.8854
1085.0,0.886
1086.0,0.8866
1087.0,0.8872
1088.0,0.8878
1089.0,0.8885
1090.0,0.8891
1091.0,0.8895
1092.0,0.8898
1093.0,0.8901
1094.0,0.8904
1095.0,0.8907
1096.0,0.891
1097.0,0.8913
1098.0,0.8916
1099.0,0.8917
1100.0,0.8917
1101.0,0.8917
1102.0,0.8916
1103.0,0.8916
1104.0,0.8915
1105.0,0.8915
1106.0,0.8914
1107.0,0.8914
1108.0,0.8913
1109.0,0.8912
1110.0,0.8911
1111.0,0.8902
1112.0,0.8892
1113.0,0.8882
1114.0,0.8871
1115.0,0.8861
1116.0,0.885
1117.0,0.8834
1118.0,0.8816
1119.0,0.8798
1120.0,0.8774
1121.0,0.875
1122.0,0.8726
1123.0,0.8702
1124.0,0.8679
1125.0,0.8657
1126.0,0.8635
1127.0,0.8613
1128.0,0.8607
1129.0,0.8603
1130.0,0.8597
1131.0,0.8587
1132.0,0.8578
1133.0,0.8564
1134.0,0.8521
1135.0,0.854
1136.0,0.8547
1137.0,0.8571
1138.0,0.8606
1139.0,0.8642
1140.0,0.8656
1141.0,0.8671
1142.0,0.8644
1143.0,0.8609
1144.0,0.8574
1145.0,0.8537
1146.0,0.8556
1147.0,0.857
1148.0,0.8583
1149.0,0.8611
1150.0,0.8642
1151.0,0.8674
1152.0,0.871
1153.0,0.8746
1154.0,0.8782
1155.0,0.8818
1156.0,0.8862
1157.0,0.8891
1158.0,0.8903
1159.0,0.8906
1160.0,0.891
1161.0,0.8913
1162.0,0.8916
1163.0,0.8916
1164.0,0.8916
1165.0,0.8915
1166.0,0.8914
1167.0,0.8913
1168.0,0.8912
1169.0,0.8909
1170.0,0.8906
1171.0,0.8904
1172.0,0.8901
1173.0,0.8898
1174.0,0.8893
1175.0,0.8886
1176.0,0.8879
1177.0,0.8873
1178.0,0.8866
1179.0,0.886
1180.0,0.8854
1181.0,0.8851
1182.0,0.8849
1183.0,0.8868
1184.0,0.8891
1185.0,0.8913
1186.0,0.8932
1187.0,0.8941
1188.0,0.8943
1189.0,0.8944
1190.0,0.8945
1191.0,0.8946
1192.0,0.8947
1193.0,0.8948
1194.0,0.8949
1195.0,0.8952
1196.0,0.8954
1197.0,0.8956
1198.0,0.8958
1199.0,0.896
1200.0,0.8961
1201.0,0.8961
1202.0,0.8961
1203.0,0.8961
1204.0,0.8988
1205.0,0.8961
1206.0,0.8962
1207.0,0.8965
1208.0,0.8968
1209.0,0.8971
1210.0,0.8974
1211.0,0.8977
1212.0,0.898
1213.0,0.8982
1214.0,0.8983
1215.0,0.8985
1216.0,0.8986
1217.0,0.8988
1218.0,0.8989
1219.0,0.8991
1220.0,0.8992
1221.0,0.8992
1222.0,0.8993
1223.0,0.8993
1224.0,0.8993
1225.0,0.8993
1226.0,0.8993
1227.0,0.8993
1228.0,0.8993
1229.0,0.899
1230.0,0.8988
1231.0,0.8985
1232.0,0.8982
1233.0,0.898
1234.0,0.8977
1235.0,0.8975
1236.0,0.897
1237.0,0.8963
1238.0,0.8957
1239.0,0.8945
1240.0,0.8928
1241.0,0.8911
1242.0,0.8896
1243.0,0.888
1244.0,0.8865
1245.0,0.885
1246.0,0.8838
1247.0,0.8826
1248.0,0.8815
1249.0,0.8803
1250.0,0.8795
1251.0,0.8787
1252.0,0.8779
1253.0,0.877
1254.0,0.8762
1255.0,0.8755
1256.0,0.8747
1257.0,0.8739
