sigma,transmittance
857.2671482000001,0.459
858.1381336000001,0.461
859.009119,0.465
859.8801044,0.467
860.7510898,0.468
861.6220752,0.47
862.4930606,0.471
863.364046,0.474
864.2350314,0.474
865.1060168,0.478
865.9770022,0.479
866.8479876,0.48
867.718973,0.483
868.5899584,0.485
869.4609438,0.489
870.3319292,0.49
871.2029146,0.493
872.0739,0.495
872.9448854,0.495
873.8158708,0.5
874.6868562,0.501
875.5578416,0.502
876.428827,0.504
877.2998124,0.508
878.1707978,0.512
879.0417832,0.513
879.9127686,0.519
880.783754,0.523
881.6547394,0.525
882.5257248,0.528
883.3967102,0.529
884.2676956,0.535
885.138681,0.536
886.0096664,0.539
886.8806518,0.542
887.7516372,0.547
888.6226226,0.55
889.493608,0.551
890.3645934,0.555
891.2355788,0.561
892.1065642,0.561
892.9775496,0.562
893.848535,0.564
894.7195204,0.566
895.5905058,0.57
896.4614912,0.574
897.3324766,0.576
898.203462,0.577
899.0744473999999,0.58
899.9454327999999,0.583
900.8164182,0.587
901.6874036,0.588
902.558389,0.588
903.4293744,0.589
904.3003598,0.591
905.1713452,0.595
906.0423306,0.596
906.913316,0.6
907.7843014,0.602
908.6552868,0.602
909.5262722,0.604
910.3972576,0.607
911.268243,0.611
912.1392284,0.613
913.0102138,0.615
913.8811992,0.615
914.7521846,0.617
915.62317,0.617
916.4941554,0.619
917.3651408,0.623
918.2361262000001,0.625
919.1071116,0.63
919.978097,0.63
920.8490824,0.632
921.7200678,0.632
922.5910532,0.633
923.4620386,0.636
924.333024,0.637
925.2040094,0.638
926.0749948,0.641
926.9459802,0.645
927.8169656,0.647
928.687951,0.648
929.5589364,0.651
930.4299218,0.652
931.3009072,0.653
932.1718926,0.655
933.042878,0.658
933.9138634,0.66
934.7848488,0.662
935.6558342,0.662
936.5268196,0.662
937.397805,0.664
938.2687904,0.664
939.1397757999999,0.668
940.0107612,0.671
940.8817466,0.674
941.752732,0.675
942.6237174,0.675
943.4947028,0.677
944.3656882,0.677
945.2366736,0.679
946.107659,0.681
946.9786444,0.683
947.8496298,0.685
948.7206152,0.685
949.5916006,0.686
950.462586,0.689
951.3335716,0.69
952.2045572,0.692
953.0755428,0.692
953.9465283999999,0.694
954.817514,0.696
955.6884994,0.697
956.5594848,0.698
957.4304702000001,0.7
958.3014556,0.7
959.172441,0.701
960.0434264,0.702
960.9144118,0.707
961.7853972,0.707
962.6563826,0.708
963.527368,0.709
964.3983534,0.711
965.2693388,0.711
966.1403242,0.713
967.0113096,0.713
967.882295,0.715
968.7532804,0.719
969.6242658,0.72
970.4952512,0.722
971.3662366,0.723
972.237222,0.724
973.1082074,0.724
973.9791928,0.724
974.8501782,0.726
975.7211636,0.726
976.592149,0.726
977.4631344,0.727
978.3341197999999,0.728
979.2051052,0.731
980.0760906,0.732
980.947076,0.734
981.8180614,0.735
982.6890468,0.735
983.5600322,0.735
984.4310176,0.737
985.302003,0.737
986.1729884,0.737
987.0439738,0.738
987.9149592,0.741
988.7859446,0.741
989.65693,0.741
990.5279154,0.742
991.3989008,0.743
992.2698862,0.743
993.1408716,0.743
994.011857,0.746
994.8828424,0.747
995.7538278,0.747
996.6248132000001,0.749
997.4957986000001,0.749
998.366784,0.752
999.2377694,0.757
1000.1087548,0.758
1000.9797402,0.758
1001.8507256,0.758
1002.721711,0.76
1003.5926964,0.76
1004.4636818,0.76
1005.3346672,0.76
1006.2056526,0.761
1007.076638,0.761
1007.9476234,0.761
1008.8186088,0.761
1009.6895942,0.762
1010.5605796,0.762
1011.431565,0.762
1012.3025504,0.762
1013.1735358,0.762
1014.0445212,0.762
1014.9155066,0.764
1015.786492,0.764
1016.6574774,0.765
1017.5284627999999,0.768
1018.3994482,0.768
1019.2704336,0.769
1020.141419,0.771
1021.0124044,0.771
1021.8833898,0.771
1022.7543751999999,0.772
1023.6253605999999,0.772
1024.496346,0.772
1025.3673314,0.772
1026.2383168,0.772
1027.1093022,0.772
1027.9802875999999,0.772
1028.851273,0.773
1029.7222584,0.775
1030.5932438,0.776
1031.4642292,0.776
1032.3352146,0.776
1033.2062,0.776
1034.0771854,0.776
1034.9481708,0.776
1035.8191562,0.776
1036.6901416,0.776
1037.561127,0.777
1038.4321124,0.777
1039.3030978,0.777
1040.1740832,0.779
1041.0450686,0.78
1041.916054,0.78
1042.7870394,0.78
1043.6580248,0.782
1044.5290102,0.782
1045.3999956,0.783
1046.270981,0.783
1047.1419664,0.783
1048.0129517999999,0.783
1048.8839372,0.783
1049.7549225999999,0.783
1050.625908,0.784
1051.4968934,0.784
1052.3678788,0.784
1053.2388642,0.784
1054.1098496,0.784
1054.980835,0.784
1055.8518204,0.784
1056.7228058,0.784
1057.5937912,0.786
1058.4647766,0.786
1059.335762,0.786
1060.2067474,0.786
1061.0777328,0.786
1061.9487182,0.787
1062.8197036,0.787
1063.690689,0.788
1064.5616744000001,0.788
1065.4326598,0.788
1066.3036452000001,0.788
1067.1746306,0.788
1068.045616,0.788
1068.9166014,0.788
1069.7875868,0.79
1070.6585722,0.79
1071.5295576,0.788
1072.400543,0.788
1073.2715284,0.788
1074.1425138,0.788
1075.0134992,0.788
1075.8844846,0.79
1076.75547,0.79
1077.6264554,0.794
1078.4974408,0.794
1079.3684262,0.795
1080.2394116,0.795
1081.110397,0.795
1081.9813824,0.794
1082.8523678,0.794
1083.7233532,0.795
1084.5943386,0.795
1085.465324,0.795
1086.3363094000001,0.795
1087.2072948,0.795
1088.0782802,0.795
1088.9492656,0.795
1089.820251,0.797
1090.6912364,0.797
1091.5622218,0.795
1092.4332072,0.795
1093.3041926,0.795
1094.175178,0.795
1095.0461634,0.797
1095.9171488,0.797
1096.7881342,0.797
1097.6591196,0.798
1098.530105,0.798
1099.4010904,0.798
1100.2720758,0.798
1101.1430612,0.798
1102.0140466,0.798
1102.885032,0.798
1103.7560174,0.797
1104.6270028,0.798
1105.4979882,0.798
1106.3689736,0.798
1107.239959,0.798
1108.1109444,0.799
1108.9819298,0.799
1109.8529152,0.799
1110.7239006,0.799
1111.594886,0.799
1112.4658716000001,0.799
1113.3368572000002,0.799
1114.2078428,0.799
1115.0788284,0.799
1115.949814,0.799
1116.8207994,0.799
1117.6917848,0.799
1118.5627702,0.799
1119.4337556,0.799
1120.304741,0.799
1121.1757264,0.799
1122.0467118,0.799
1122.9176972,0.799
1123.7886826,0.799
1124.659668,0.799
1125.5306534000001,0.799
1126.4016388,0.799
1127.2726242,0.799
1128.1436096,0.799
1129.014595,0.799
1129.8855804,0.799
1130.7565658,0.798
1131.6275512,0.798
1132.4985366,0.798
1133.369522,0.799
1134.2405074,0.799
1135.1114928,0.799
1135.9824782,0.801
1136.8534636,0.801
1137.724449,0.801
1138.5954344,0.801
1139.4664198,0.801
1140.3374052,0.799
1141.2083906,0.801
1142.079376,0.801
1142.9503614,0.801
1143.8213468,0.801
1144.6923322,0.801
1145.5633176,0.801
1146.434303,0.801
1147.3052884,0.801
1148.1762738,0.801
1149.0472592,0.801
1149.9182446,0.802
1150.78923,0.802
1151.6602154,0.802
1152.5312008,0.802
1153.4021862,0.802
1154.2731716,0.801
1155.144157,0.801
1156.0151424,0.801
1156.8861278,0.801
1157.7571132,0.801
1158.6280986,0.801
1159.499084,0.801
1160.3700694,0.798
1161.2410548,0.798
1162.1120402,0.798
1162.9830256,0.798
1163.854011,0.799
1164.7249964,0.799
1165.5959818,0.799
1166.4669672,0.799
1167.3379525999999,0.798
1168.208938,0.798
1169.0799234,0.798
1169.9509088,0.797
1170.8218942,0.798
1171.6928796,0.798
1172.563865,0.798
1173.4348504,0.799
1174.3058358,0.799
1175.1768212,0.799
1176.0478066,0.799
1176.918792,0.798
1177.7897774,0.798
1178.6607628,0.798
1179.5317482,0.798
1180.4027336,0.799
1181.273719,0.798
1182.1447044,0.798
1183.0156898,0.798
1183.8866752,0.797
1184.7576606,0.798
1185.628646,0.798
1186.4996314,0.798
1187.3706167999999,0.797
1188.2416022,0.797
