sigma,transmittance
9.4592376,0.76
9.466047,0.76
9.4728376,0.76
9.4796282,0.761
9.4864188,0.765
9.4932094,0.768
9.5,0.772
9.5068094,0.775
9.5136188,0.777
9.5204282,0.778
9.5272376,0.78
9.534047,0.782
9.5408376,0.784
9.5476282,0.785
9.554418799999999,0.787
9.5612094,0.787
9.568,0.789
9.5748094,0.789
9.5816188,0.79
9.588428200000001,0.79
9.5952376,0.79
9.602047,0.794
9.608837600000001,0.794
9.6156282,0.794
9.6224188,0.794
9.629209399999999,0.794
9.636,0.795
9.642809399999999,0.795
9.649618799999999,0.795
9.6564282,0.795
9.6632376,0.797
9.670047,0.797
9.6768376,0.797
9.683628200000001,0.797
9.6904188,0.797
9.6972094,0.797
9.704,0.797
9.7108094,0.797
9.7176188,0.797
9.7244282,0.797
9.7312376,0.797
9.738047,0.795
9.7448376,0.795
9.7516282,0.795
9.7584188,0.794
9.7652094,0.794
9.772,0.794
9.7788094,0.794
9.7856188,0.794
9.7924282,0.794
9.7992376,0.792
9.806047,0.792
9.8130376,0.79
9.8200282,0.79
9.8270188,0.79
9.8340094,0.79
9.841,0.79
9.8478094,0.79
9.854618799999999,0.79
9.8614282,0.79
9.8682376,0.79
9.875047,0.79
9.8818376,0.789
9.888628200000001,0.787
9.8954188,0.785
9.9022094,0.784
9.909,0.782
9.9158094,0.782
9.9226188,0.782
9.9294282,0.78
9.9362376,0.78
9.943047,0.778
9.9498376,0.778
9.9566282,0.778
9.9634188,0.777
9.9702094,0.777
9.977,0.775
9.9838094,0.773
9.9906188,0.773
9.9974282,0.77
10.0042376,0.767
10.011047,0.763
10.0178376,0.761
10.0246282,0.761
10.031418799999999,0.76
10.0382094,0.758
10.045,0.756
10.0518094,0.755
10.0586188,0.753
10.0654282,0.75
10.0722376,0.744
10.079047,0.736
10.0858376,0.729
10.0926282,0.727
10.099418799999999,0.727
10.1062094,0.727
10.113,0.726
10.1198094,0.722
10.1266188,0.715
10.1334282,0.709
10.1402376,0.705
10.147047,0.702
10.153837600000001,0.698
10.1606282,0.695
10.1674188,0.692
10.174209399999999,0.688
10.181,0.683
10.187809399999999,0.678
10.194618799999999,0.671
10.2014282,0.663
10.2082376,0.659
10.215047,0.656
10.2218376,0.654
10.228628200000001,0.649
10.2354188,0.642
10.2422094,0.636
10.249,0.632
10.2558094,0.627
10.2626188,0.622
10.2694282,0.613
10.2762376,0.608
