sigma,transmittance
3190.0,0.8844
3189.0,0.8844
3188.0,0.8851
3187.0,0.8851
3186.0,0.8841
3185.0,0.8836
3184.0,0.8836
3183.0,0.8835
3182.0,0.8835
3181.0,0.8832
3180.0,0.883
3179.0,0.8827
3178.0,0.8825
3177.0,0.8822
3176.0,0.882
3175.0,0.8816
3174.0,0.8814
3173.0,0.8811
3172.0,0.8809
3171.0,0.8806
3170.0,0.8803
3169.0,0.8796
3168.0,0.879
3167.0,0.8783
3166.0,0.8776
3165.0,0.877
3164.0,0.877
3163.0,0.8771
3162.0,0.8758
3161.0,0.8752
3160.0,0.8752
3159.0,0.8745
3158.0,0.8729
3157.0,0.8728
3156.0,0.8715
3155.0,0.8704
3154.0,0.8711
3153.0,0.8707
3152.0,0.87
3151.0,0.8693
3150.0,0.8687
3149.0,0.8679
3148.0,0.8659
3147.0,0.8649
3146.0,0.8639
3145.0,0.8629
3144.0,0.8618
3143.0,0.8607
3142.0,0.8598
3141.0,0.8592
3140.0,0.8591
3139.0,0.8581
3138.0,0.8571
3137.0,0.8561
3136.0,0.855
3135.0,0.854
3134.0,0.8529
3133.0,0.8519
3132.0,0.8508
3131.0,0.8498
3130.0,0.8487
3129.0,0.8477
3128.0,0.8466
3127.0,0.8456
3126.0,0.8445
3125.0,0.8435
3124.0,0.8424
3123.0,0.8412
3122.0,0.8402
3121.0,0.8392
3120.0,0.8382
3119.0,0.8372
3118.0,0.8361
3117.0,0.8359
3116.0,0.8358
3115.0,0.8357
3114.0,0.8355
3113.0,0.8354
3112.0,0.8352
3111.0,0.8351
3110.0,0.835
3109.0,0.8348
3108.0,0.8346
3107.0,0.8351
3106.0,0.8357
3105.0,0.8354
3104.0,0.8353
3103.0,0.835
3102.0,0.8348
3101.0,0.8346
3100.0,0.8355
3099.0,0.8355
3098.0,0.8353
3097.0,0.8364
3096.0,0.8375
3095.0,0.8387
3094.0,0.8385
3093.0,0.8383
3092.0,0.8379
3091.0,0.8365
3090.0,0.8359
3089.0,0.8343
3088.0,0.8332
3087.0,0.8333
3086.0,0.8337
3085.0,0.832
3084.0,0.8308
3083.0,0.8304
3082.0,0.8301
3081.0,0.8297
3080.0,0.8292
3079.0,0.8288
3078.0,0.8292
3077.0,0.8302
3076.0,0.8302
3075.0,0.8298
3074.0,0.8303
3073.0,0.8302
3072.0,0.8287
3071.0,0.8281
3070.0,0.8277
3069.0,0.826
3068.0,0.8269
3067.0,0.8252
3066.0,0.8248
3065.0,0.8243
3064.0,0.8237
3063.0,0.8221
3062.0,0.8217
3061.0,0.821
3060.0,0.821
3059.0,0.8213
3058.0,0.8209
3057.0,0.8198
3056.0,0.8185
3055.0,0.8186
3054.0,0.8181
3053.0,0.8167
3052.0,0.8161
3051.0,0.8159
3050.0,0.8153
3049.0,0.8141
3048.0,0.8131
3047.0,0.8118
3046.0,0.8118
3045.0,0.8109
3044.0,0.8111
3043.0,0.8107
3042.0,0.8104
3041.0,0.8097
3040.0,0.809
3039.0,0.8068
3038.0,0.8047
3037.0,0.8024
3036.0,0.799
3035.0,0.7947
3034.0,0.7913
3033.0,0.7862
3032.0,0.7815
3031.0,0.7777
3030.0,0.7735
3029.0,0.7687
3028.0,0.7646
3027.0,0.7597
3026.0,0.7552
3025.0,0.7512
3024.0,0.7472
3023.0,0.7437
3022.0,0.7401
3021.0,0.7364
3020.0,0.7328
3019.0,0.727
3018.0,0.7206
3017.0,0.7106
3016.0,0.6997
3015.0,0.6906
3014.0,0.6818
3013.0,0.6717
3012.0,0.6617
3011.0,0.6501
3010.0,0.6385
3009.0,0.628
3008.0,0.6173
3007.0,0.6086
3006.0,0.601
3005.0,0.5937
3004.0,0.5859
3003.0,0.5775
3002.0,0.5691
3001.0,0.5612
3000.0,0.5538
2999.0,0.553
2998.0,0.5546
2997.0,0.5523
2996.0,0.5527
2995.0,0.5553
2994.0,0.558
2993.0,0.5683
2992.0,0.5782
2991.0,0.5897
2990.0,0.6014
2989.0,0.6131
2988.0,0.6247
2987.0,0.6363
2986.0,0.648
2985.0,0.6509
2984.0,0.6538
2983.0,0.6556
2982.0,0.6575
2981.0,0.6592
2980.0,0.6611
2979.0,0.6631
2978.0,0.6639
2977.0,0.6647
2976.0,0.6667
2975.0,0.6671
2974.0,0.6676
2973.0,0.6678
2972.0,0.6682
2971.0,0.6684
2970.0,0.6685
2969.0,0.6693
2968.0,0.6695
2967.0,0.6693
2966.0,0.6692
2965.0,0.669
2964.0,0.6688
2963.0,0.6674
2962.0,0.6661
2961.0,0.6616
2960.0,0.6573
2959.0,0.6579
2958.0,0.6576
2957.0,0.6562
2956.0,0.656
2955.0,0.6557
2954.0,0.6556
2953.0,0.6578
2952.0,0.6593
2951.0,0.6614
2950.0,0.6635
2949.0,0.6651
2948.0,0.6667
2947.0,0.6681
2946.0,0.6694
2945.0,0.67
2944.0,0.6713
2943.0,0.6715
2942.0,0.6722
2941.0,0.6724
2940.0,0.6733
2939.0,0.6742
2938.0,0.6747
2937.0,0.6754
2936.0,0.6763
2935.0,0.6761
2934.0,0.6768
2933.0,0.6778
2932.0,0.6791
2931.0,0.68
2930.0,0.681
2929.0,0.6817
2928.0,0.6824
2927.0,0.6828
2926.0,0.6834
2925.0,0.6834
2924.0,0.6834
2923.0,0.6835
2922.0,0.6831
2921.0,0.6824
2920.0,0.6824
2919.0,0.6823
2918.0,0.6822
2917.0,0.6734
2916.0,0.6645
2915.0,0.6601
2914.0,0.6558
2913.0,0.6554
2912.0,0.655
2911.0,0.6548
2910.0,0.6546
2909.0,0.6544
2908.0,0.6551
2907.0,0.655
2906.0,0.654
2905.0,0.6545
2904.0,0.655
2903.0,0.6558
2902.0,0.6565
2901.0,0.6571
2900.0,0.6578
2899.0,0.6582
2898.0,0.6587
2897.0,0.6589
2896.0,0.659
2895.0,0.6586
2894.0,0.6581
2893.0,0.6555
2892.0,0.653
2891.0,0.65
2890.0,0.6469
2889.0,0.642
2888.0,0.6371
2887.0,0.6323
2886.0,0.6274
2885.0,0.6232
2884.0,0.619
2883.0,0.6147
2882.0,0.6105
2881.0,0.605
2880.0,0.5996
2879.0,0.5938
2878.0,0.588
2877.0,0.5816
2876.0,0.5769
2875.0,0.5713
2874.0,0.5657
2873.0,0.5595
2872.0,0.5534
2871.0,0.5461
2870.0,0.539
2869.0,0.5317
2868.0,0.5245
2867.0,0.5171
2866.0,0.5099
2865.0,0.504
2864.0,0.4982
2863.0,0.4928
2862.0,0.4874
2861.0,0.4578
2860.0,0.4282
2859.0,0.4177
2858.0,0.4072
2857.0,0.3967
2856.0,0.3861
2855.0,0.3756
2854.0,0.3646
2853.0,0.354
2852.0,0.3437
2851.0,0.3332
2850.0,0.3227
2849.0,0.3121
2848.0,0.3016
2847.0,0.2912
2846.0,0.2811
2845.0,0.2705
2844.0,0.26
2843.0,0.2423
2842.0,0.225
2841.0,0.2213
2840.0,0.2174
2839.0,0.2154
2838.0,0.2136
2837.0,0.2118
2836.0,0.2097
2835.0,0.2078
2834.0,0.206
2833.0,0.2043
2832.0,0.2026
2831.0,0.2007
2830.0,0.1988
2829.0,0.198
2828.0,0.1969
2827.0,0.1968
2826.0,0.1967
2825.0,0.1964
2824.0,0.1967
2823.0,0.1988
2822.0,0.2003
2821.0,0.2044
2820.0,0.2082
2819.0,0.2114
2818.0,0.2144
2817.0,0.2178
2816.0,0.2212
2815.0,0.2247
2814.0,0.2283
2813.0,0.232
2812.0,0.2359
2811.0,0.245
2810.0,0.254
2809.0,0.2618
2808.0,0.2699
2807.0,0.2743
2806.0,0.2786
2805.0,0.282
2804.0,0.2854
2803.0,0.2887
2802.0,0.2921
2801.0,0.2983
2800.0,0.3046
2799.0,0.317
2798.0,0.3295
2797.0,0.3427
2796.0,0.356
2795.0,0.3692
2794.0,0.3825
2793.0,0.3957
2792.0,0.4087
2791.0,0.4139
2790.0,0.4198
2789.0,0.4213
2788.0,0.4235
2787.0,0.4254
2786.0,0.4273
2785.0,0.4293
2784.0,0.4317
2783.0,0.4331
2782.0,0.4345
2781.0,0.4365
2780.0,0.4385
2779.0,0.4401
2778.0,0.4418
2777.0,0.4439
2776.0,0.446
2775.0,0.4472
2774.0,0.4486
2773.0,0.4488
2772.0,0.4488
2771.0,0.4486
2770.0,0.4483
2769.0,0.4472
2768.0,0.4462
2767.0,0.4423
2766.0,0.4385
2765.0,0.4333
2764.0,0.4282
2763.0,0.4201
2762.0,0.412
2761.0,0.3859
2760.0,0.3601
2759.0,0.3502
2758.0,0.3404
2757.0,0.3306
2756.0,0.3209
2755.0,0.3138
2754.0,0.3066
2753.0,0.2983
