sigma,transmittance
1322.0,0.8237
1323.0,0.8189
1324.0,0.8113
1325.0,0.7992
1326.0,0.7925
1327.0,0.792
1328.0,0.793
1329.0,0.7961
1330.0,0.7999
1331.0,0.8061
1332.0,0.8143
1333.0,0.8227
1334.0,0.8322
1335.0,0.8383
1336.0,0.8409
1337.0,0.8417
1338.0,0.7927
1339.0,0.753
1340.0,0.7132
1341.0,0.6735
1342.0,0.6508
1343.0,0.6489
1344.0,0.8531
1345.0,0.853
1346.0,0.8529
1347.0,0.8244
1348.0,0.8062
1349.0,0.788
1350.0,0.7698
1351.0,0.7515
1352.0,0.727
1353.0,0.7158
1354.0,0.7061
1355.0,0.6986
1356.0,0.692
1357.0,0.6864
1358.0,0.6808
1359.0,0.6752
1360.0,0.6713
1361.0,0.6674
1362.0,0.6634
1363.0,0.6594
1364.0,0.6557
1365.0,0.6525
1366.0,0.6508
1367.0,0.6505
1368.0,0.6507
1369.0,0.6519
1370.0,0.659
1371.0,0.6684
1372.0,0.6779
1373.0,0.6816
1374.0,0.6821
1375.0,0.6805
1376.0,0.6779
1377.0,0.6696
1378.0,0.6134
1379.0,0.5224
1380.0,0.4314
1381.0,0.3745
1382.0,0.3732
1383.0,0.5893
1384.0,0.6875
1385.0,0.6773
1386.0,0.6486
1387.0,0.6199
1388.0,0.5912
1389.0,0.5625
1390.0,0.5353
1391.0,0.529
1392.0,0.5305
1393.0,0.5326
1394.0,0.5355
1395.0,0.5379
1396.0,0.5395
1397.0,0.5407
1398.0,0.546
1399.0,0.558
1400.0,0.5772
1401.0,0.5964
1402.0,0.6157
1403.0,0.6349
1404.0,0.6542
1405.0,0.6859
1406.0,0.7028
1407.0,0.7111
1408.0,0.7181
1409.0,0.723
1410.0,0.7275
1411.0,0.7296
1412.0,0.7318
1413.0,0.7331
1414.0,0.734
1415.0,0.7346
1416.0,0.7357
1417.0,0.7345
1418.0,0.7339
1419.0,0.7331
1420.0,0.7315
1421.0,0.7295
1422.0,0.7274
1423.0,0.7247
1424.0,0.7208
1425.0,0.7161
1426.0,0.709
1427.0,0.703
1428.0,0.697
1429.0,0.6849
1430.0,0.6733
1431.0,0.6632
1432.0,0.653
1433.0,0.6428
1434.0,0.6327
1435.0,0.6225
1436.0,0.6123
1437.0,0.6022
1438.0,0.592
1439.0,0.5818
1440.0,0.5717
1441.0,0.5615
1442.0,0.5513
1443.0,0.5412
1444.0,0.531
1445.0,0.5208
1446.0,0.5107
1447.0,0.5005
1448.0,0.4904
1449.0,0.4802
1450.0,0.47
1451.0,0.4579
1452.0,0.4474
1453.0,0.4386
1454.0,0.4288
1455.0,0.4183
1456.0,0.4141
1457.0,0.411
1458.0,0.4121
1459.0,0.414
1460.0,0.4176
1461.0,0.4213
1462.0,0.4364
1463.0,0.4538
1464.0,0.4568
1465.0,0.4619
1466.0,0.4247
1467.0,0.3458
1468.0,0.3524
1469.0,0.3652
1470.0,0.3738
1471.0,0.3615
1472.0,0.3007
1473.0,0.2399
1474.0,0.1791
1475.0,0.1449
1476.0,0.1522
1477.0,0.2389
1478.0,0.3256
1479.0,0.4123
1480.0,0.4982
1481.0,0.5024
1482.0,0.4762
1483.0,0.4564
1484.0,0.4368
1485.0,0.4343
1486.0,0.4335
1487.0,0.4343
1488.0,0.433
1489.0,0.4369
1490.0,0.4406
1491.0,0.4483
1492.0,0.455
1493.0,0.4604
1494.0,0.466
1495.0,0.4725
1496.0,0.4805
1497.0,0.4935
1498.0,0.5041
1499.0,0.5104
1500.0,0.5195
1501.0,0.5251
1502.0,0.5299
1503.0,0.5385
1504.0,0.5494
1505.0,0.5601
1506.0,0.5724
1507.0,0.5902
1508.0,0.6077
1509.0,0.6162
1510.0,0.624
1511.0,0.6341
1512.0,0.6447
1513.0,0.6549
1514.0,0.6657
1515.0,0.6768
1516.0,0.6835
1517.0,0.689
1518.0,0.6946
1519.0,0.7051
1520.0,0.7153
1521.0,0.7245
1522.0,0.7344
1523.0,0.7447
1524.0,0.7597
1525.0,0.7681
1526.0,0.772
1527.0,0.7749
1528.0,0.7772
1529.0,0.7794
1530.0,0.7828
1531.0,0.7863
1532.0,0.7909
1533.0,0.798
1534.0,0.8103
1535.0,0.8216
1536.0,0.8292
1537.0,0.8364
1538.0,0.8428
1539.0,0.8465
1540.0,0.8503
1541.0,0.856
1542.0,0.8681
1543.0,0.8715
1544.0,0.8724
1545.0,0.8728
1546.0,0.8732
1547.0,0.8736
1548.0,0.8743
1549.0,0.8754
1550.0,0.8766
1551.0,0.8778
1552.0,0.8794
1553.0,0.8812
1554.0,0.8836
1555.0,0.8868
1556.0,0.8898
1557.0,0.8927
1558.0,0.8959
1559.0,0.8992
1560.0,0.9026
1561.0,0.9061
1562.0,0.9089
1563.0,0.9056
1564.0,0.901
1565.0,0.8965
1566.0,0.8929
1567.0,0.8935
1568.0,0.8941
1569.0,0.8948
1570.0,0.8953
1571.0,0.8958
1572.0,0.8962
1573.0,0.8965
1574.0,0.8969
1575.0,0.8972
1576.0,0.8974
1577.0,0.8976
1578.0,0.8977
1579.0,0.8975
1580.0,0.8968
1581.0,0.8962
1582.0,0.8954
1583.0,0.8943
1584.0,0.8932
1585.0,0.8922
1586.0,0.8914
1587.0,0.8908
1588.0,0.8907
1589.0,0.8906
1590.0,0.8905
1591.0,0.8905
1592.0,0.8905
1593.0,0.8905
1594.0,0.8905
1595.0,0.8905
1596.0,0.8905
1597.0,0.8905
1598.0,0.8905
1599.0,0.8905
1600.0,0.8905
1601.0,0.8905
1602.0,0.8905
1603.0,0.8905
1604.0,0.8905
1605.0,0.8905
1606.0,0.8905
1607.0,0.8907
1608.0,0.8909
1609.0,0.8911
1610.0,0.8913
1611.0,0.8916
1612.0,0.8918
1613.0,0.892
1614.0,0.8923
1615.0,0.8927
1616.0,0.8932
1617.0,0.8935
1618.0,0.893
1619.0,0.8925
1620.0,0.8911
1621.0,0.8899
1622.0,0.8887
1623.0,0.8875
1624.0,0.8864
1625.0,0.8853
1626.0,0.8843
1627.0,0.8835
1628.0,0.8827
1629.0,0.882
1630.0,0.8815
1631.0,0.8809
1632.0,0.8819
1633.0,0.8829
1634.0,0.884
1635.0,0.8852
1636.0,0.8859
1637.0,0.8867
1638.0,0.8874
1639.0,0.8863
1640.0,0.8851
1641.0,0.883
1642.0,0.8805
1643.0,0.8791
1644.0,0.8778
1645.0,0.8764
1646.0,0.8769
1647.0,0.8778
1648.0,0.8787
1649.0,0.8799
1650.0,0.8811
1651.0,0.8825
1652.0,0.8843
1653.0,0.8855
1654.0,0.8867
1655.0,0.8867
1656.0,0.8858
1657.0,0.8842
1658.0,0.8823
1659.0,0.8804
1660.0,0.8789
1661.0,0.8783
1662.0,0.8785
1663.0,0.8786
1664.0,0.8785
1665.0,0.8782
1666.0,0.8779
1667.0,0.8787
1668.0,0.8796
1669.0,0.8805
1670.0,0.8815
1671.0,0.8824
1672.0,0.8832
1673.0,0.8825
1674.0,0.8818
1675.0,0.8806
1676.0,0.8796
1677.0,0.8791
1678.0,0.8787
1679.0,0.8783
1680.0,0.8779
