sigma,transmittance
946.0,0.8521
947.0,0.851
948.0,0.8497
949.0,0.8485
950.0,0.8472
951.0,0.8464
952.0,0.8458
953.0,0.8452
954.0,0.8447
955.0,0.8442
956.0,0.8438
957.0,0.8435
958.0,0.8431
959.0,0.8427
960.0,0.8424
961.0,0.8421
962.0,0.8419
963.0,0.8417
964.0,0.8416
965.0,0.8415
966.0,0.8414
967.0,0.8413
968.0,0.8412
969.0,0.8412
970.0,0.8411
971.0,0.8408
972.0,0.838
973.0,0.8351
974.0,0.8322
975.0,0.826
976.0,0.8152
977.0,0.8045
978.0,0.7937
979.0,0.783
980.0,0.7723
981.0,0.7615
982.0,0.7508
983.0,0.7481
984.0,0.7491
985.0,0.7492
986.0,0.7572
987.0,0.7651
988.0,0.7731
989.0,0.781
990.0,0.785
991.0,0.7852
992.0,0.7847
993.0,0.7834
994.0,0.7836
995.0,0.7788
996.0,0.7737
997.0,0.7688
998.0,0.7607
999.0,0.7519
1000.0,0.744
1001.0,0.7361
1002.0,0.7283
1003.0,0.7188
1004.0,0.7092
1005.0,0.6995
1006.0,0.69
1007.0,0.6811
1008.0,0.6729
1009.0,0.6717
1010.0,0.6717
1011.0,0.6717
1012.0,0.6726
1013.0,0.6782
1014.0,0.6815
1015.0,0.6712
1016.0,0.661
1017.0,0.6507
1018.0,0.6405
1019.0,0.6302
1020.0,0.62
1021.0,0.618
1022.0,0.6224
1023.0,0.6223
1024.0,0.6427
1025.0,0.6631
1026.0,0.6836
1027.0,0.704
1028.0,0.7244
1029.0,0.7339
1030.0,0.735
1031.0,0.7361
1032.0,0.7374
1033.0,0.7388
1034.0,0.7413
1035.0,0.7541
1036.0,0.7669
1037.0,0.7797
1038.0,0.7924
1039.0,0.8052
1040.0,0.8132
1041.0,0.8179
1042.0,0.8224
1043.0,0.8265
1044.0,0.8307
1045.0,0.8325
1046.0,0.8339
1047.0,0.8343
1048.0,0.8338
1049.0,0.837
1050.0,0.8318
1051.0,0.8291
1052.0,0.823
1053.0,0.8105
1054.0,0.7979
1055.0,0.7854
1056.0,0.7728
1057.0,0.7603
1058.0,0.7477
1059.0,0.7352
1060.0,0.7223
1061.0,0.7117
1062.0,0.7021
1063.0,0.6955
1064.0,0.6939
1065.0,0.6952
1066.0,0.6963
1067.0,0.6987
1068.0,0.702
1069.0,0.7052
1070.0,0.7083
1071.0,0.7178
1072.0,0.7314
1073.0,0.7451
1074.0,0.7588
1075.0,0.7724
1076.0,0.7861
1077.0,0.7997
1078.0,0.8134
1079.0,0.8241
1080.0,0.8281
1081.0,0.8321
1082.0,0.8359
1083.0,0.8391
1084.0,0.8423
1085.0,0.8456
1086.0,0.8491
1087.0,0.8526
1088.0,0.8561
1089.0,0.8578
1090.0,0.8593
1091.0,0.8609
1092.0,0.8618
1093.0,0.8621
1094.0,0.8624
1095.0,0.8623
1096.0,0.8627
1097.0,0.861
1098.0,0.8604
1099.0,0.8597
1100.0,0.8589
1101.0,0.858
1102.0,0.8571
1103.0,0.8562
1104.0,0.8553
1105.0,0.8542
1106.0,0.8531
1107.0,0.8521
1108.0,0.851
1109.0,0.8499
1110.0,0.8486
1111.0,0.8469
1112.0,0.845
1113.0,0.8418
1114.0,0.8379
1115.0,0.8328
1116.0,0.8276
1117.0,0.82
1118.0,0.8127
1119.0,0.8061
1120.0,0.7995
1121.0,0.7929
1122.0,0.7863
1123.0,0.7783
1124.0,0.7698
1125.0,0.7518
1126.0,0.7273
1127.0,0.7028
1128.0,0.6783
1129.0,0.6539
1130.0,0.6294
1131.0,0.6049
1132.0,0.5804
1133.0,0.56
1134.0,0.5603
1135.0,0.5637
1136.0,0.5613
1137.0,0.5652
1138.0,0.5704
1139.0,0.5756
1140.0,0.5808
1141.0,0.586
1142.0,0.5912
1143.0,0.5964
1144.0,0.6016
1145.0,0.6179
1146.0,0.641
1147.0,0.664
1148.0,0.6871
1149.0,0.7102
1150.0,0.7333
1151.0,0.7423
1152.0,0.7421
1153.0,0.7419
1154.0,0.7417
1155.0,0.7414
1156.0,0.7411
1157.0,0.7413
1158.0,0.7415
1159.0,0.742
1160.0,0.7425
1161.0,0.7433
1162.0,0.7473
1163.0,0.7527
1164.0,0.7581
1165.0,0.7635
1166.0,0.7689
1167.0,0.7743
1168.0,0.7797
1169.0,0.7852
1170.0,0.7906
1171.0,0.796
1172.0,0.8014
1173.0,0.8068
1174.0,0.8122
1175.0,0.8176
1176.0,0.823
1177.0,0.8284
1178.0,0.8334
1179.0,0.8381
1180.0,0.8418
1181.0,0.8455
1182.0,0.849
1183.0,0.8516
1184.0,0.8542
1185.0,0.8559
1186.0,0.8572
1187.0,0.8583
1188.0,0.8592
1189.0,0.8601
1190.0,0.861
1191.0,0.8619
1192.0,0.8628
1193.0,0.8629
1194.0,0.8631
1195.0,0.8631
1196.0,0.8662
1197.0,0.863
1198.0,0.8629
1199.0,0.8623
1200.0,0.8614
1201.0,0.8596
1202.0,0.8578
1203.0,0.8557
1204.0,0.8531
1205.0,0.8489
1206.0,0.8448
1207.0,0.8398
1208.0,0.8332
1209.0,0.827
1210.0,0.8243
1211.0,0.8226
1212.0,0.8213
1213.0,0.8216
1214.0,0.8219
1215.0,0.8231
1216.0,0.8243
1217.0,0.8254
1218.0,0.826
1219.0,0.8259
1220.0,0.8258
1221.0,0.8254
1222.0,0.8227
1223.0,0.8183
1224.0,0.813
1225.0,0.806
1226.0,0.7983
1227.0,0.7902
1228.0,0.7814
1229.0,0.7727
1230.0,0.7608
1231.0,0.7488
1232.0,0.74
1233.0,0.7387
1234.0,0.7384
1235.0,0.7402
1236.0,0.747
1237.0,0.7515
1238.0,0.753
1239.0,0.7529
1240.0,0.7525
1241.0,0.752
1242.0,0.7505
1243.0,0.748
1244.0,0.7445
1245.0,0.741
1246.0,0.7373
1247.0,0.7324
1248.0,0.727
1249.0,0.7231
1250.0,0.7193
1251.0,0.7154
1252.0,0.7107
1253.0,0.7059
1254.0,0.7011
1255.0,0.6908
1256.0,0.6496
1257.0,0.6085
1258.0,0.5674
1259.0,0.5635
1260.0,0.5661
1261.0,0.5642
1262.0,0.5831
1263.0,0.6059
1264.0,0.6286
1265.0,0.6514
1266.0,0.6742
1267.0,0.6969
1268.0,0.7197
1269.0,0.7382
1270.0,0.7447
1271.0,0.7507
1272.0,0.7552
1273.0,0.7597
1274.0,0.7626
1275.0,0.7649
1276.0,0.7656
1277.0,0.765
1278.0,0.7643
1279.0,0.7626
1280.0,0.7605
1281.0,0.7583
1282.0,0.7526
1283.0,0.7467
1284.0,0.7408
1285.0,0.7349
1286.0,0.729
1287.0,0.7231
1288.0,0.7172
1289.0,0.7113
1290.0,0.7054
1291.0,0.6995
1292.0,0.6934
1293.0,0.6873
1294.0,0.6811
1295.0,0.6749
1296.0,0.6686
1297.0,0.6624
1298.0,0.6471
1299.0,0.6316
1300.0,0.6162
1301.0,0.6008
1302.0,0.5854
1303.0,0.5742
1304.0,0.5755
1305.0,0.5744
1306.0,0.5761
1307.0,0.5929
1308.0,0.6096
1309.0,0.6264
1310.0,0.6431
1311.0,0.6599
1312.0,0.6766
1313.0,0.6873
1314.0,0.6883
1315.0,0.6896
1316.0,0.6895
1317.0,0.689
1318.0,0.6882
