sigma,transmittance
791.1129932,0.943
792.0198868,0.944
792.9267804,0.946
793.833674,0.949
794.7405674,0.951
795.6474608,0.953
796.5543542,0.956
797.4612476,0.958
798.368141,0.963
799.2750346,0.97
800.1819282,0.971
801.0888218,0.975
801.9957154,0.975
802.902609,0.977
803.8095024,0.98
804.7163958,0.984
805.6232892,0.985
806.5301826,0.987
807.437076,0.99
808.3439696,0.992
809.2508632,0.997
810.1577568,1.0
811.0646504,1.0
811.971544,1.002
812.8784373999999,1.004
813.7853308,1.005
814.6922241999999,1.008
815.5991176,1.011
816.506011,1.012
817.4129045999999,1.012
818.3197981999999,1.015
819.2266918,1.019
820.1335854,1.021
821.040479,1.021
821.9473724,1.022
822.8542658,1.024
823.7611592,1.026
824.6680526,1.028
825.574946,1.029
826.4818396,1.029
827.3887331999999,1.029
828.2956268,1.031
829.2025204,1.031
830.109414,1.032
831.0163074,1.032
831.9232008,1.032
832.8300942,1.032
833.7369876,1.031
834.643881,1.028
835.5507746,1.026
836.4576682,1.025
837.3645618,1.024
838.2714554,1.021
839.178349,1.015
840.0852424,1.007
840.9921358,1.001
841.8990292,1.0
842.8059226,0.998
843.712816,0.988
844.6197096,0.98
845.5266032,0.963
846.4334968000001,0.956
847.3403904,0.949
848.247284,0.93
849.1541774,0.9031
850.0610708,0.8841
850.9679642,0.8651
851.8748576,0.8481
852.781751,0.828
853.6886446,0.814
854.5955382,0.797
855.5024318000001,0.777
856.4093254000001,0.759
857.316219,0.745
858.2231124,0.736
859.1300058,0.7151
860.0368992,0.707
860.9437926,0.707
861.850686,0.719
862.7575796,0.743
863.6644732,0.759
864.5713668000001,0.775
865.4782604000001,0.787
866.385154,0.8
867.2920474,0.813
868.1989408000001,0.8299
869.1058342,0.8499
870.0127276000001,0.8639
870.919621,0.865
871.8265146,0.871
872.7334082,0.876
873.6403018,0.879
874.5471954,0.882
875.454089,0.882
876.3609824,0.882
877.2678758,0.881
878.1747692,0.881
879.0816626,0.871
879.988556,0.858
880.8954496,0.84
881.8023432,0.824
882.7092368,0.811
883.6161304,0.793
884.523024,0.775
885.4299176,0.759
886.3368111999999,0.7311
887.2437048,0.6882
888.1505984,0.68
889.057492,0.676
889.9643854,0.684
890.8712788,0.725
891.7781722,0.745
892.6850656,0.7759
893.591959,0.7989
894.4988526,0.8179
895.4057462,0.83
896.3126398,0.835
897.2195334,0.842
898.126427,0.85
899.0333204,0.854
899.9402138,0.857
900.8471072,0.858
901.7540006,0.857
902.660894,0.851
903.5677876,0.848
904.4746812,0.841
905.3815748000001,0.838
906.2884684,0.838
907.195362,0.837
908.1022554,0.838
909.0091488,0.847
909.9160422,0.854
910.8229356,0.867
911.729829,0.869
912.6367226,0.876
913.5436162,0.889
914.4505098000001,0.895
915.3574034000001,0.9079
916.264297,0.92
917.1711904,0.933
918.0780838000001,0.942
918.9849772,0.954
919.8918706000001,0.964
920.798764,0.977
921.7056576,0.98
922.6125512,0.985
923.5194448,0.997
924.4263384,1.001
925.333232,1.004
926.2401254,1.007
927.1470188,1.009
928.0539122,1.011
928.9608056,1.015
929.867699,1.016
930.7745926,1.016
931.6814862,1.018
932.5883798,1.018
933.4952734,1.018
934.402167,1.016
935.3090604,1.015
936.2159538,1.012
937.1228472,1.009
938.0297406,1.008
938.936634,1.004
939.8435276,1.0
940.7504212,1.0
941.6573148,0.998
942.5642084,0.997
943.471102,0.987
944.3779954,0.978
945.2848888,0.97
946.1917822,0.958
947.0986756,0.954
948.005569,0.944
948.9124626,0.926
949.8193562,0.9031
950.7262498,0.892
951.6331434,0.8721
952.540037,0.851
953.4469304,0.83
954.3538238,0.807
955.2607172,0.765
956.1676106,0.6931
957.074504,0.6391
957.9813976,0.626
958.8882912,0.4495
959.7951848,0.3384
960.7020784,0.2772
961.608972,0.251
962.5158653999999,0.244
963.4227588,0.198
964.3296521999999,0.124
965.2365456,0.099
966.143439,0.089
967.0503325999999,0.077
967.9572261999999,0.065
968.8641198,0.057
969.7710134,0.05
970.677907,0.049
971.5848004,0.05
972.4916938,0.055
973.3985872,0.069
974.3054806,0.1339
975.212374,0.2288
976.1192676,0.3008
977.0261611999999,0.3299
977.9330548,0.4097
978.8399484,0.4717
979.746842,0.5121
980.6537354,0.596
981.5606288,0.618
982.4675222,0.635
983.3744156,0.66
984.281309,0.678
985.1882026,0.695
986.0950962,0.7149
987.0019898,0.7349
987.9088834,0.746
988.815777,0.766
989.7226704,0.777
990.6295638,0.793
991.5364572,0.794
992.4433506,0.797
993.350244,0.801
994.2571376,0.803
995.1640312,0.804
996.0709248000001,0.807
996.9778184,0.807
997.884712,0.806
998.7916054,0.797
999.6984988,0.785
1000.6053922,0.76
1001.5122856,0.741
1002.419179,0.722
1003.3260726,0.6951
1004.2329662,0.6591
1005.1398598000001,0.6361
1006.0467534000001,0.5792
1006.953647,0.547
1007.8605404,0.48
1008.7674338,0.455
1009.6743272,0.415
1010.5812206,0.3811
1011.488114,0.3381
1012.3950076,0.2941
1013.3019012,0.2442
1014.2087948000001,0.2141
1015.1156884000001,0.1821
1016.022582,0.164
1016.9294754,0.148
1017.8363688000001,0.145
1018.7432622,0.145
1019.6501556000001,0.154
1020.557049,0.2159
1021.4639426,0.2868
1022.3708362,0.3328
1023.2777298000001,0.3619
1024.1846234,0.5203
1025.091517,0.538
1025.9984104,0.561
1026.9053038,0.605
1027.8121972000001,0.637
1028.7190906,0.6809
1029.625984,0.7049
1030.5328776000001,0.7239
1031.4397712,0.725
1032.3466648,0.729
1033.2535584,0.735
1034.160452,0.738
1035.0673454,0.738
1035.9742388,0.732
1036.8811322000001,0.722
1037.7880256,0.714
1038.694919,0.693
1039.6018126000001,0.6741
1040.5087062,0.6222
1041.4155998,0.613
1042.3224934,0.5473
1043.229387,0.509
1044.1362804,0.448
1045.0431738,0.42
1045.9500672000001,0.3061
1046.8569606,0.281
1047.763854,0.2431
1048.6707476000001,0.2071
1049.5776412,0.1761
1050.4845348000001,0.1441
1051.3914284,0.1112
1052.298322,0.093
1053.2052156,0.073
1054.1121092,0.063
1055.0190028,0.053
1055.9258964,0.05
1056.83279,0.045
1057.7396833999999,0.042
1058.6465768,0.039
1059.5534702,0.039
1060.4603636000002,0.043
1061.367257,0.055
1062.2741506,0.06
1063.1810442,0.065
1064.0879378,0.076
1064.9948314,0.077
1065.901725,0.082
1066.8086184,0.082
1067.7155117999998,0.084
1068.6224052,0.084
1069.5292986,0.084
1070.436192,0.083
1071.3430856,0.076
1072.2499791999999,0.076
1073.1568728,0.12
1074.0637663999998,0.137
1074.97066,0.2468
1075.8775534,0.261
1076.7844467999998,0.2869
1077.6913402,0.3378
1078.5982336,0.3788
1079.505127,0.415
1080.4120206,0.442
1081.3189141999999,0.475
1082.2258078,0.489
1083.1327013999999,0.502
1084.039595,0.513
1084.9464884,0.521
1085.8533817999999,0.526
1086.7602752,0.527
1087.6671686,0.524
1088.574062,0.521
1089.4809556,0.517
1090.3878492,0.506
1091.2947428,0.487
1092.2016363999999,0.476
1093.10853,0.458
1094.0154234,0.437
1094.9223167999999,0.424
1095.8292102,0.4051
1096.7361036,0.397
1097.642997,0.384
1098.5498906,0.379
1099.4567842,0.36
1100.3636778,0.355
1101.2705713999999,0.355
1102.177465,0.369
1103.0843584,0.3939
1103.9912517999999,0.4199
1104.8981452,0.4489
1105.8050386,0.4779
1106.711932,0.5141
1107.6188256,0.591
1108.5257192,0.601
1109.4326128,0.659
1110.3395064,0.688
1111.2464,0.708
1112.1532934,0.722
1113.0601867999999,0.7479
1113.9670802,0.7629
1114.8739736,0.7869
1115.780867,0.797
1116.6877606,0.8
